relation_id,source_type,source_id,relation_type,target_type,target_id
28208,disease,143,supports,acupoint,696
28209,symptom,130,related_to,acupoint,524
28210,acupoint,644,treats,disease,116
28211,symptom,195,supports,acupoint,38
28212,disease,318,treats,acupoint,571
28213,disease,614,treats,acupoint,277
28214,symptom,266,treats,disease,342
28215,symptom,610,treats,acupoint,766
28216,disease,290,related_to,disease,172
28217,acupoint,685,treats,disease,548
28218,symptom,591,supports,disease,586
28219,acupoint,104,related_to,acupoint,297
28220,acupoint,552,related_to,symptom,510
28221,acupoint,361,supports,symptom,391
28222,symptom,547,related_to,symptom,656
28223,disease,689,supports,acupoint,146
28224,acupoint,315,treats,acupoint,624
28225,symptom,567,treats,symptom,599
28226,acupoint,485,related_to,symptom,555
28227,symptom,340,related_to,acupoint,242
28228,symptom,790,related_to,symptom,208
28229,disease,119,supports,symptom,56
28230,acupoint,671,related_to,symptom,144
28231,symptom,619,treats,acupoint,499
28232,acupoint,231,treats,acupoint,44
28233,acupoint,685,treats,acupoint,756
28234,acupoint,602,supports,disease,373
28235,acupoint,672,related_to,disease,798
28236,acupoint,362,related_to,acupoint,532
28237,disease,696,treats,disease,253
28238,symptom,762,supports,disease,71
28239,disease,520,supports,disease,209
28240,acupoint,132,treats,acupoint,778
28241,acupoint,596,treats,acupoint,722
28242,symptom,366,supports,disease,361
28243,disease,379,supports,acupoint,113
28244,disease,593,related_to,symptom,244
28245,symptom,357,related_to,disease,3
28246,symptom,401,treats,disease,411
28247,disease,635,related_to,symptom,760
28248,disease,67,treats,acupoint,611
28249,acupoint,591,treats,symptom,97
28250,symptom,210,supports,acupoint,191
28251,acupoint,10,related_to,symptom,280
28252,symptom,205,treats,acupoint,19
28253,disease,247,supports,disease,88
28254,disease,615,supports,disease,172
28255,acupoint,549,supports,acupoint,120
28256,symptom,592,treats,acupoint,725
28257,symptom,142,treats,disease,787
28258,symptom,58,related_to,symptom,213
28259,disease,491,treats,disease,277
28260,disease,141,related_to,symptom,505
28261,disease,605,treats,symptom,192
28262,acupoint,154,supports,acupoint,451
28263,disease,57,treats,symptom,192
28264,disease,725,related_to,disease,724
28265,acupoint,422,supports,acupoint,216
28266,acupoint,270,related_to,symptom,503
28267,symptom,310,supports,disease,514
28268,symptom,715,related_to,disease,259
28269,symptom,520,treats,symptom,262
28270,symptom,449,treats,acupoint,141
28271,disease,597,treats,disease,449
28272,disease,726,related_to,acupoint,80
28273,acupoint,663,treats,disease,301
28274,symptom,639,supports,acupoint,450
28275,acupoint,354,treats,acupoint,763
28276,symptom,199,related_to,acupoint,610
28277,acupoint,425,supports,acupoint,300
28278,disease,276,supports,symptom,105
28279,acupoint,198,related_to,acupoint,251
28280,disease,673,related_to,symptom,409
28281,acupoint,645,treats,acupoint,484
28282,symptom,374,treats,acupoint,796
28283,symptom,285,related_to,acupoint,729
28284,disease,671,treats,disease,516
28285,acupoint,131,related_to,acupoint,712
28286,disease,371,treats,symptom,727
28287,disease,406,supports,acupoint,178
28288,symptom,723,supports,disease,256
28289,disease,225,treats,acupoint,782
28290,disease,489,treats,disease,134
28291,acupoint,439,supports,symptom,707
28292,symptom,238,treats,symptom,435
28293,acupoint,528,related_to,symptom,736
28294,acupoint,108,related_to,symptom,59
28295,acupoint,314,related_to,disease,328
28296,symptom,138,treats,acupoint,597
28297,disease,754,treats,disease,604
28298,acupoint,706,related_to,acupoint,479
28299,acupoint,729,supports,acupoint,708
28300,acupoint,622,treats,symptom,207
28301,acupoint,290,treats,acupoint,731
28302,acupoint,130,treats,symptom,785
28303,symptom,127,supports,symptom,321
28304,disease,437,supports,symptom,255
28305,disease,367,treats,disease,756
28306,symptom,236,related_to,disease,473
28307,acupoint,545,treats,symptom,84
28308,disease,758,related_to,acupoint,672
28309,disease,731,related_to,disease,696
28310,symptom,419,supports,acupoint,729
28311,symptom,494,treats,acupoint,648
28312,acupoint,440,supports,symptom,567
28313,symptom,40,related_to,acupoint,245
28314,acupoint,404,supports,disease,668
28315,disease,42,related_to,disease,66
28316,symptom,425,supports,acupoint,301
28317,acupoint,395,treats,disease,223
28318,acupoint,519,treats,acupoint,381
28319,disease,58,treats,acupoint,675
28320,disease,605,supports,acupoint,198
28321,symptom,331,supports,symptom,82
28322,disease,479,treats,symptom,610
28323,symptom,599,supports,disease,793
28324,disease,757,related_to,disease,129
28325,symptom,150,related_to,acupoint,126
28326,acupoint,71,treats,acupoint,267
28327,disease,539,supports,acupoint,276
28328,symptom,172,related_to,acupoint,282
28329,symptom,79,related_to,acupoint,102
28330,acupoint,256,related_to,symptom,231
28331,acupoint,616,related_to,disease,100
28332,symptom,629,treats,acupoint,546
28333,symptom,630,supports,symptom,791
28334,symptom,76,supports,symptom,582
28335,disease,319,supports,symptom,686
28336,symptom,78,treats,acupoint,60
28337,acupoint,199,treats,symptom,583
28338,acupoint,698,treats,acupoint,415
28339,acupoint,543,related_to,disease,179
28340,acupoint,233,treats,disease,45
28341,symptom,137,supports,acupoint,79
28342,symptom,780,supports,symptom,116
28343,disease,414,supports,disease,705
28344,disease,301,supports,acupoint,752
28345,symptom,499,supports,disease,591
28346,symptom,224,supports,disease,767
28347,symptom,104,related_to,acupoint,528
28348,disease,117,related_to,acupoint,92
28349,acupoint,731,supports,acupoint,359
28350,acupoint,37,related_to,disease,561
28351,symptom,340,supports,disease,560
28352,acupoint,230,related_to,acupoint,538
28353,acupoint,275,related_to,disease,721
28354,symptom,472,related_to,acupoint,118
28355,symptom,627,supports,symptom,637
28356,disease,216,supports,disease,125
28357,acupoint,125,supports,disease,384
28358,acupoint,633,supports,acupoint,444
28359,disease,561,related_to,symptom,26
28360,acupoint,536,treats,disease,775
28361,symptom,551,supports,disease,204
28362,acupoint,766,treats,symptom,78
28363,disease,698,related_to,acupoint,409
28364,disease,345,supports,symptom,382
28365,acupoint,755,related_to,acupoint,309
28366,disease,426,treats,acupoint,536
28367,symptom,594,treats,disease,256
28368,acupoint,723,treats,disease,274
28369,acupoint,574,related_to,disease,689
28370,symptom,202,supports,symptom,254
28371,symptom,271,related_to,symptom,155
28372,symptom,216,related_to,disease,371
28373,disease,166,related_to,disease,734
28374,acupoint,281,treats,acupoint,715
28375,acupoint,399,supports,acupoint,313
28376,symptom,690,treats,disease,615
28377,acupoint,185,related_to,symptom,651
28378,symptom,80,treats,disease,756
28379,acupoint,416,treats,disease,676
28380,symptom,335,supports,symptom,192
28381,disease,259,supports,acupoint,2
28382,disease,702,supports,disease,730
28383,symptom,639,treats,acupoint,80
28384,disease,206,related_to,acupoint,91
28385,disease,79,supports,symptom,433
28386,acupoint,668,related_to,disease,414
28387,acupoint,401,treats,disease,493
28388,symptom,692,related_to,symptom,288
28389,acupoint,358,treats,symptom,619
28390,acupoint,179,related_to,acupoint,644
28391,acupoint,687,treats,acupoint,563
28392,disease,534,treats,symptom,428
28393,disease,606,treats,acupoint,541
28394,symptom,67,supports,acupoint,399
28395,symptom,719,treats,symptom,34
28396,disease,701,treats,acupoint,445
28397,disease,570,treats,symptom,424
28398,symptom,421,supports,disease,697
28399,symptom,412,treats,acupoint,685
28400,acupoint,514,supports,acupoint,35
28401,symptom,792,supports,disease,358
28402,disease,587,related_to,disease,517
28403,symptom,691,supports,symptom,433
28404,acupoint,261,related_to,disease,450
28405,acupoint,740,treats,symptom,147
28406,disease,773,supports,symptom,509
28407,symptom,627,supports,disease,187
28408,disease,526,treats,acupoint,126
28409,symptom,75,related_to,acupoint,573
28410,acupoint,177,supports,acupoint,410
28411,disease,753,treats,disease,271
28412,acupoint,56,related_to,disease,55
28413,acupoint,201,supports,acupoint,153
28414,disease,509,supports,symptom,467
28415,disease,218,supports,acupoint,505
28416,disease,552,treats,symptom,498
28417,symptom,711,related_to,acupoint,772
28418,acupoint,181,supports,symptom,296
28419,acupoint,379,supports,acupoint,172
28420,acupoint,334,treats,symptom,307
28421,symptom,671,supports,disease,311
28422,disease,416,supports,symptom,392
28423,symptom,383,treats,symptom,753
28424,acupoint,9,treats,disease,242
28425,symptom,217,supports,symptom,241
28426,disease,628,supports,disease,194
28427,symptom,260,related_to,symptom,708
28428,symptom,725,treats,acupoint,423
28429,symptom,600,treats,disease,674
28430,disease,75,treats,disease,293
28431,disease,25,treats,disease,77
28432,symptom,708,supports,acupoint,615
28433,acupoint,659,related_to,symptom,143
28434,symptom,335,supports,disease,27
28435,disease,778,supports,disease,169
28436,acupoint,469,treats,symptom,747
28437,disease,119,supports,disease,374
28438,acupoint,413,treats,disease,240
28439,acupoint,52,treats,symptom,712
28440,acupoint,784,treats,acupoint,319
28441,symptom,331,treats,symptom,137
28442,symptom,800,related_to,disease,83
28443,symptom,319,treats,disease,735
28444,disease,84,related_to,acupoint,519
28445,disease,376,related_to,acupoint,223
28446,disease,357,related_to,symptom,450
28447,disease,411,related_to,disease,26
28448,acupoint,370,supports,disease,398
28449,symptom,799,supports,symptom,233
28450,acupoint,551,related_to,disease,539
28451,acupoint,279,related_to,disease,435
28452,symptom,291,treats,symptom,398
28453,acupoint,508,related_to,acupoint,391
28454,acupoint,38,related_to,symptom,291
28455,acupoint,740,treats,acupoint,5
28456,disease,647,supports,acupoint,285
28457,symptom,470,supports,disease,580
28458,acupoint,289,supports,acupoint,679
28459,acupoint,633,supports,symptom,474
28460,acupoint,501,supports,symptom,187
28461,acupoint,6,treats,acupoint,43
28462,symptom,553,supports,acupoint,315
28463,symptom,706,related_to,symptom,540
28464,symptom,702,supports,symptom,176
28465,acupoint,460,treats,symptom,245
28466,disease,642,related_to,symptom,304
28467,disease,211,supports,acupoint,6
28468,disease,141,treats,acupoint,614
28469,acupoint,150,related_to,disease,771
28470,disease,756,supports,acupoint,110
28471,disease,388,supports,acupoint,83
28472,symptom,510,treats,acupoint,738
28473,acupoint,199,supports,acupoint,437
28474,disease,126,related_to,acupoint,690
28475,disease,738,related_to,acupoint,660
28476,acupoint,196,supports,symptom,437
28477,acupoint,329,related_to,symptom,555
28478,symptom,74,supports,disease,691
28479,symptom,259,treats,symptom,321
28480,acupoint,258,treats,symptom,784
28481,symptom,746,treats,disease,637
28482,acupoint,518,treats,acupoint,359
28483,acupoint,499,treats,acupoint,619
28484,acupoint,735,related_to,acupoint,278
28485,disease,354,supports,disease,60
28486,disease,736,treats,acupoint,616
28487,acupoint,662,treats,symptom,113
28488,symptom,10,supports,acupoint,671
28489,disease,640,supports,disease,38
28490,symptom,203,treats,disease,35
28491,symptom,284,supports,symptom,440
28492,symptom,784,supports,disease,739
28493,disease,411,supports,disease,787
28494,disease,139,supports,disease,758
28495,acupoint,482,supports,acupoint,590
28496,acupoint,1,treats,symptom,550
28497,disease,656,treats,disease,189
28498,disease,557,related_to,symptom,667
28499,acupoint,371,treats,disease,179
28500,symptom,686,related_to,acupoint,572
28501,symptom,270,supports,symptom,753
28502,disease,481,treats,symptom,682
28503,disease,682,supports,acupoint,778
28504,disease,472,treats,disease,302
28505,symptom,540,treats,disease,136
28506,acupoint,466,treats,symptom,123
28507,acupoint,794,supports,acupoint,61
28508,acupoint,173,treats,symptom,153
28509,symptom,342,supports,disease,285
28510,disease,63,treats,acupoint,379
28511,acupoint,16,treats,symptom,509
28512,symptom,618,supports,disease,613
28513,acupoint,656,supports,disease,639
28514,symptom,460,treats,disease,403
28515,acupoint,523,treats,symptom,198
28516,symptom,458,treats,acupoint,414
28517,acupoint,422,supports,symptom,212
28518,acupoint,371,related_to,disease,76
28519,acupoint,27,related_to,symptom,745
28520,disease,385,related_to,disease,744
28521,acupoint,283,related_to,disease,102
28522,acupoint,661,supports,symptom,655
28523,acupoint,797,supports,acupoint,169
28524,acupoint,25,supports,acupoint,692
28525,disease,330,supports,disease,518
28526,disease,718,related_to,acupoint,234
28527,symptom,750,treats,symptom,294
28528,disease,725,supports,symptom,425
28529,disease,164,related_to,symptom,476
28530,disease,159,treats,disease,735
28531,disease,390,treats,disease,336
28532,disease,270,related_to,symptom,379
28533,symptom,161,related_to,disease,788
28534,disease,529,related_to,acupoint,557
28535,symptom,22,treats,symptom,647
28536,symptom,592,related_to,disease,161
28537,symptom,94,treats,disease,156
28538,acupoint,580,related_to,symptom,355
28539,symptom,94,related_to,acupoint,310
28540,acupoint,424,supports,acupoint,225
28541,disease,478,supports,disease,197
28542,acupoint,204,related_to,acupoint,456
28543,acupoint,311,treats,acupoint,561
28544,acupoint,67,treats,disease,739
28545,acupoint,411,supports,disease,139
28546,acupoint,127,related_to,symptom,736
28547,symptom,615,related_to,acupoint,565
28548,symptom,660,treats,symptom,444
28549,disease,714,supports,disease,399
28550,acupoint,446,treats,disease,699
28551,symptom,151,related_to,symptom,81
28552,symptom,675,related_to,disease,24
28553,symptom,740,treats,disease,260
28554,acupoint,692,supports,acupoint,462
28555,acupoint,163,treats,acupoint,397
28556,acupoint,687,related_to,symptom,764
28557,disease,181,treats,symptom,449
28558,disease,639,related_to,acupoint,592
28559,acupoint,18,supports,acupoint,109
28560,symptom,251,related_to,acupoint,260
28561,symptom,458,related_to,disease,386
28562,disease,185,supports,symptom,479
28563,acupoint,668,supports,disease,709
28564,disease,490,treats,disease,263
28565,symptom,218,supports,acupoint,660
28566,disease,256,related_to,acupoint,137
28567,symptom,580,treats,acupoint,291
28568,disease,310,related_to,disease,717
28569,acupoint,161,supports,symptom,653
28570,disease,169,treats,acupoint,649
28571,acupoint,534,supports,acupoint,6
28572,acupoint,474,treats,acupoint,642
28573,symptom,327,related_to,symptom,749
28574,symptom,271,treats,acupoint,146
28575,symptom,260,supports,acupoint,163
28576,symptom,166,treats,disease,755
28577,acupoint,626,treats,symptom,16
28578,disease,65,treats,acupoint,223
28579,symptom,745,treats,acupoint,669
28580,disease,428,supports,symptom,729
28581,acupoint,551,related_to,symptom,238
28582,symptom,761,supports,symptom,796
28583,symptom,39,related_to,acupoint,563
28584,symptom,144,supports,symptom,58
28585,acupoint,180,related_to,symptom,601
28586,disease,748,supports,disease,173
